4.156.21.72 - - [15/Jul/2024:00:14:56 +0900] "GET /actuator/health HTTP/1.1" 404 826
0:0:0:0:0:0:0:1 - - [15/Jul/2024:09:32:46 +0900] "GET /recruit-app/assets/images/company/logo/comp_0002_logo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Jul/2024:09:32:46 +0900] "GET /recruit-app/assets/images/company/logo/comp_0012_logo7.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Jul/2024:09:32:46 +0900] "GET /css/ionicons.css HTTP/1.1" 404 827
0:0:0:0:0:0:0:1 - - [15/Jul/2024:09:32:46 +0900] "GET /css/font-awesome.css HTTP/1.1" 404 831
0:0:0:0:0:0:0:1 - - [15/Jul/2024:09:32:46 +0900] "GET /recruit-app/assets/images/company/logo/comp_0003_logo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Jul/2024:09:32:46 +0900] "GET /recruit-app/assets/images/company/logo/comp_0005_logo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Jul/2024:09:32:46 +0900] "GET /recruit-app/manage/admin/admins.do HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [15/Jul/2024:09:32:46 +0900] "GET /recruit-app/manage/chkAuth.do HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [15/Jul/2024:09:32:46 +0900] "GET /recruit-app/manage/chkAuthProcess.do HTTP/1.1" 200 406
0:0:0:0:0:0:0:1 - - [15/Jul/2024:09:32:48 +0900] "GET /recruit-app/manage/dashboard/dashboard.do HTTP/1.1" 200 19990
0:0:0:0:0:0:0:1 - - [15/Jul/2024:09:33:10 +0900] "GET /recruit-app/manage/logout.do HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [15/Jul/2024:09:33:10 +0900] "GET /recruit-app/manage/logoutProcess.do?authority=%7B%22user%22%3A%22Y%22%2C%22company%22%3A%22Y%22%2C%22recruit%22%3A%22N%22%2C%22review%22%3A%22Y%22%2C%22qna%22%3A%22N%22%2C%22notice%22%3A%22N%22%7D&adminId=test1234&position=%EC%9D%BC%EB%B0%98 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [15/Jul/2024:09:33:10 +0900] "GET /recruit-app/manage/adminLogin/logoutProcess.do HTTP/1.1" 200 664
0:0:0:0:0:0:0:1 - - [15/Jul/2024:09:33:12 +0900] "GET /recruit-app/manage/adminLogin/adminLoginPage.do HTTP/1.1" 200 9737
0:0:0:0:0:0:0:1 - - [15/Jul/2024:09:33:15 +0900] "POST /recruit-app/manage/adminLogin/adminLogin.do HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [15/Jul/2024:09:33:15 +0900] "GET /recruit-app/manage/dashboard/dashboard.do HTTP/1.1" 200 19990
0:0:0:0:0:0:0:1 - - [15/Jul/2024:09:33:18 +0900] "GET /recruit-app/manage/admin/admins.do HTTP/1.1" 200 32171
0:0:0:0:0:0:0:1 - - [15/Jul/2024:09:33:18 +0900] "GET /css/reset.css HTTP/1.1" 404 824
0:0:0:0:0:0:0:1 - - [15/Jul/2024:09:33:18 +0900] "GET /css/basic.css HTTP/1.1" 404 824
0:0:0:0:0:0:0:1 - - [15/Jul/2024:09:33:18 +0900] "GET /css/button.css HTTP/1.1" 404 825
0:0:0:0:0:0:0:1 - - [15/Jul/2024:09:33:18 +0900] "GET /css/font-awesome.css HTTP/1.1" 404 831
0:0:0:0:0:0:0:1 - - [15/Jul/2024:09:33:18 +0900] "GET /css/ionicons.css HTTP/1.1" 404 827
0:0:0:0:0:0:0:1 - - [15/Jul/2024:09:33:18 +0900] "GET /recruit-app/api/manage/admins.do?startNum=1&endNum=10 HTTP/1.1" 200 1591
0:0:0:0:0:0:0:1 - - [15/Jul/2024:09:33:18 +0900] "GET /recruit-app/api/manage/admin/counts.do?startNum=1&endNum=10 HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [15/Jul/2024:09:33:54 +0900] "POST /recruit-app/manage/admin/addAdmin.do HTTP/1.1" 200 198
0:0:0:0:0:0:0:1 - - [15/Jul/2024:09:33:55 +0900] "GET /recruit-app/api/manage/admins.do?keyword=&startNum=1&endNum=10 HTTP/1.1" 200 1591
0:0:0:0:0:0:0:1 - - [15/Jul/2024:09:33:55 +0900] "GET /recruit-app/api/manage/admin/counts.do?keyword=&startNum=1&endNum=10 HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [15/Jul/2024:09:33:58 +0900] "GET /recruit-app/manage/logout.do HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [15/Jul/2024:09:33:58 +0900] "GET /recruit-app/manage/logoutProcess.do?authority=%7B%22user%22%3A%22Y%22%2C%22company%22%3A%22Y%22%2C%22recruit%22%3A%22Y%22%2C%22review%22%3A%22Y%22%2C%22qna%22%3A%22Y%22%2C%22notice%22%3A%22Y%22%7D&adminId=test&position=%EC%8A%88%ED%8D%BC HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [15/Jul/2024:09:33:58 +0900] "GET /recruit-app/manage/adminLogin/logoutProcess.do HTTP/1.1" 200 664
0:0:0:0:0:0:0:1 - - [15/Jul/2024:09:33:59 +0900] "GET /recruit-app/manage/adminLogin/adminLoginPage.do HTTP/1.1" 200 9737
0:0:0:0:0:0:0:1 - - [15/Jul/2024:09:34:05 +0900] "POST /recruit-app/manage/adminLogin/adminLogin.do HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [15/Jul/2024:09:34:05 +0900] "GET /recruit-app/manage/adminLogin/adminLoginPage.do HTTP/1.1" 200 9742
0:0:0:0:0:0:0:1 - - [15/Jul/2024:09:34:12 +0900] "POST /recruit-app/manage/adminLogin/adminLogin.do HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [15/Jul/2024:09:34:12 +0900] "GET /recruit-app/manage/dashboard/dashboard.do HTTP/1.1" 200 19990
0:0:0:0:0:0:0:1 - - [15/Jul/2024:09:34:15 +0900] "GET /recruit-app/manage/admin/admins.do HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [15/Jul/2024:09:34:15 +0900] "GET /recruit-app/manage/chkAuth.do HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [15/Jul/2024:09:34:15 +0900] "GET /recruit-app/manage/chkAuthProcess.do HTTP/1.1" 200 406
0:0:0:0:0:0:0:1 - - [15/Jul/2024:09:34:16 +0900] "GET /recruit-app/manage/dashboard/dashboard.do HTTP/1.1" 200 19990
147.185.133.187 - - [15/Jul/2024:09:53:09 +0900] "GET / HTTP/1.1" 404 807
92.249.48.202 - - [15/Jul/2024:10:12:58 +0900] "GET / HTTP/1.1" 404 766
0:0:0:0:0:0:0:1 - - [15/Jul/2024:10:13:31 +0900] "GET /recruit-app/main/main.do HTTP/1.1" 200 66650
0:0:0:0:0:0:0:1 - - [15/Jul/2024:10:13:31 +0900] "GET /recruit-app/assets/css/layout/user/c76e012c05e1318d.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Jul/2024:10:13:31 +0900] "GET /recruit-app/assets/css/layout/user/pretendardvariable-dynamic-subset.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Jul/2024:10:13:31 +0900] "GET /recruit-app/assets/css/layout/user/layout.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Jul/2024:10:13:31 +0900] "GET /recruit-app/assets/css/layout/user/common-sv-202405271315.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Jul/2024:10:13:31 +0900] "GET /recruit-app/assets/css/main/c76e012c05e1318d.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Jul/2024:10:13:31 +0900] "GET /recruit-app/assets/css/main/31749fc30b2cee78.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Jul/2024:10:13:31 +0900] "GET /recruit-app/assets/css/main/105b10ca0c5005ca.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Jul/2024:10:13:31 +0900] "GET /recruit-app/assets/css/main/abbebb70674a7a53.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Jul/2024:10:13:31 +0900] "GET /recruit-app/assets/css/main/6c9e71f92bc24580.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Jul/2024:10:13:31 +0900] "GET /recruit-app/assets/css/main/6b7b4649561ccba8.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Jul/2024:10:13:31 +0900] "GET /recruit-app/assets/css/main/slick.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Jul/2024:10:13:31 +0900] "GET /recruit-app/assets/css/main/slick-theme.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Jul/2024:10:13:31 +0900] "GET /recruit-app/assets/css/main/all.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Jul/2024:10:13:31 +0900] "GET /recruit-app/assets/images/logo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Jul/2024:10:13:31 +0900] "GET /recruit-app/assets/css/main/pretendardvariable-dynamic-subset.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Jul/2024:10:13:31 +0900] "GET /recruit-app/assets/css/main/pretendardvariable-jp-dynamic-subset.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Jul/2024:10:13:31 +0900] "GET /recruit-app/assets/images/ads/2.webp HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Jul/2024:10:13:31 +0900] "GET /recruit-app/assets/images/company/comp_0012_img6.png HTTP/1.1" 404 875
0:0:0:0:0:0:0:1 - - [15/Jul/2024:10:13:31 +0900] "GET /recruit-app/assets/images/ads/1.webp HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Jul/2024:10:13:31 +0900] "GET /recruit-app/assets/images/company/comp_0004_img.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Jul/2024:10:13:31 +0900] "GET /recruit-app/assets/images/company/comp_0007_img.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Jul/2024:10:13:31 +0900] "GET /recruit-app/assets/images/company/comp_0006_img.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Jul/2024:10:13:31 +0900] "GET /recruit-app/assets/images/company/comp_0005_img.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Jul/2024:10:13:31 +0900] "GET /recruit-app/assets/images/company/comp_0002_img.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Jul/2024:10:13:31 +0900] "GET /recruit-app/assets/images/company/comp_0008_img.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Jul/2024:10:13:31 +0900] "GET /recruit-app/assets/images/company/comp_0010_img.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Jul/2024:10:13:31 +0900] "GET /recruit-app/assets/images/company/comp_0009_img.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Jul/2024:10:13:31 +0900] "GET /recruit-app/assets/images/company/comp_0003_img.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Jul/2024:10:13:31 +0900] "GET /recruit-app/assets/images/company/comp_0012_img6.png HTTP/1.1" 404 875
0:0:0:0:0:0:0:1 - - [15/Jul/2024:10:13:31 +0900] "GET /recruit-app/assets/css/main/ajax-loader.gif HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Jul/2024:10:13:33 +0900] "GET /recruit-app/main/detail.do?id=30 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [15/Jul/2024:10:13:33 +0900] "GET /recruit-app/recruit/detail.do?id=30 HTTP/1.1" 200 30756
0:0:0:0:0:0:0:1 - - [15/Jul/2024:10:13:33 +0900] "GET /content/images/ver_1/jobs/read/gir_sp_btn.png??20180718 HTTP/1.1" 404 872
0:0:0:0:0:0:0:1 - - [15/Jul/2024:10:13:33 +0900] "GET /content/images/ver_1/jobs/read/gir_sp_icn.png?20190129 HTTP/1.1" 404 872
0:0:0:0:0:0:0:1 - - [15/Jul/2024:10:13:33 +0900] "GET /content/images/recruit/gi/bg_analytics_message.png HTTP/1.1" 404 873
0:0:0:0:0:0:0:1 - - [15/Jul/2024:10:13:33 +0900] "GET /content/images/ver_1/jobs/read/bg_job_sum.png HTTP/1.1" 404 872
0:0:0:0:0:0:0:1 - - [15/Jul/2024:10:13:33 +0900] "GET /recruit-app/api/recruit.do?id=30 HTTP/1.1" 200 1293
0:0:0:0:0:0:0:1 - - [15/Jul/2024:10:13:33 +0900] "GET /recruit-app/api/welfares.do?company=comp_0001 HTTP/1.1" 200 249
0:0:0:0:0:0:0:1 - - [15/Jul/2024:10:13:43 +0900] "GET /recruit-app/companyinfo/companyinfoList.do HTTP/1.1" 200 33661
0:0:0:0:0:0:0:1 - - [15/Jul/2024:10:13:43 +0900] "GET /recruit-app/assets/css/company/company-info-list-6.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Jul/2024:10:13:43 +0900] "GET /recruit-app/assets/images/company/logo/comp_0009_logo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Jul/2024:10:13:43 +0900] "GET /recruit-app/assets/images/company/logo/comp_0010_logo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Jul/2024:10:13:43 +0900] "GET /recruit-app/assets/images/company/logo/comp_0012_logo3.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Jul/2024:10:13:43 +0900] "GET /recruit-app/assets/images/company/logo/comp_0011_logo4.png HTTP/1.1" 200 2436
0:0:0:0:0:0:0:1 - - [15/Jul/2024:10:13:55 +0900] "GET /recruit-app/manage/companyinfo/adminCompanyinfoList.do HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [15/Jul/2024:10:13:55 +0900] "GET /recruit-app/manage/adminLogin/adminLoginPage.do HTTP/1.1" 200 9737
0:0:0:0:0:0:0:1 - - [15/Jul/2024:10:13:55 +0900] "GET /recruit-app/assets/images/admin/adminLoginIcoNight.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Jul/2024:10:13:55 +0900] "GET /recruit-app/assets/images/admin/adminLoginIcoDay.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Jul/2024:10:14:01 +0900] "POST /recruit-app/manage/adminLogin/adminLogin.do HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [15/Jul/2024:10:14:01 +0900] "GET /recruit-app/manage/dashboard/dashboard.do HTTP/1.1" 200 19990
0:0:0:0:0:0:0:1 - - [15/Jul/2024:10:14:05 +0900] "GET /recruit-app/manage/companyinfo/adminCompanyinfoList.do HTTP/1.1" 200 20233
0:0:0:0:0:0:0:1 - - [15/Jul/2024:10:14:05 +0900] "GET /css/reset.css HTTP/1.1" 404 824
0:0:0:0:0:0:0:1 - - [15/Jul/2024:10:14:05 +0900] "GET /css/button.css HTTP/1.1" 404 825
0:0:0:0:0:0:0:1 - - [15/Jul/2024:10:14:05 +0900] "GET /css/ionicons.css HTTP/1.1" 404 827
0:0:0:0:0:0:0:1 - - [15/Jul/2024:10:14:05 +0900] "GET /css/font-awesome.css HTTP/1.1" 404 831
0:0:0:0:0:0:0:1 - - [15/Jul/2024:10:14:05 +0900] "GET /css/basic.css HTTP/1.1" 404 824
0:0:0:0:0:0:0:1 - - [15/Jul/2024:10:14:19 +0900] "GET /recruit-app/manage/companyinfo/adminCompanyinfoList.do?page=1&searchDataValue=%EB%B0%B0%EB%8B%AC%EC%9D%98+%EB%AF%BC%EC%A1%B1&avgSal=1234&company-classification=%EC%A4%91%EC%86%8C%EA%B8%B0%EC%97%85 HTTP/1.1" 200 15042
0:0:0:0:0:0:0:1 - - [15/Jul/2024:10:14:19 +0900] "GET /css/button.css HTTP/1.1" 404 825
0:0:0:0:0:0:0:1 - - [15/Jul/2024:10:14:19 +0900] "GET /css/reset.css HTTP/1.1" 404 824
0:0:0:0:0:0:0:1 - - [15/Jul/2024:10:14:19 +0900] "GET /css/font-awesome.css HTTP/1.1" 404 831
0:0:0:0:0:0:0:1 - - [15/Jul/2024:10:14:19 +0900] "GET /css/basic.css HTTP/1.1" 404 824
0:0:0:0:0:0:0:1 - - [15/Jul/2024:10:14:19 +0900] "GET /css/ionicons.css HTTP/1.1" 404 827
0:0:0:0:0:0:0:1 - - [15/Jul/2024:10:14:22 +0900] "GET /recruit-app/manage/companyinfo/adminCompanyinfoDetail.do?companyCode=comp_0001 HTTP/1.1" 200 12881
0:0:0:0:0:0:0:1 - - [15/Jul/2024:10:14:22 +0900] "GET /recruit-app/assets/images/manage/common/bul_subtitle.gif HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Jul/2024:10:14:22 +0900] "GET /recruit-app/assets/css/manage/goods/general.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Jul/2024:10:15:03 +0900] "POST /recruit-app/manage/companyinfo/updateCompanyinfo.do HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [15/Jul/2024:10:15:03 +0900] "GET /recruit-app/manage/companyinfo/adminCompanyinfoList.do HTTP/1.1" 200 20233
0:0:0:0:0:0:0:1 - - [15/Jul/2024:10:15:03 +0900] "GET /recruit-app/assets/images/company/logo/comp_0001_logo1.png HTTP/1.1" 404 885
0:0:0:0:0:0:0:1 - - [15/Jul/2024:10:15:03 +0900] "GET /css/reset.css HTTP/1.1" 404 824
0:0:0:0:0:0:0:1 - - [15/Jul/2024:10:15:03 +0900] "GET /css/basic.css HTTP/1.1" 404 824
0:0:0:0:0:0:0:1 - - [15/Jul/2024:10:15:03 +0900] "GET /css/button.css HTTP/1.1" 404 825
0:0:0:0:0:0:0:1 - - [15/Jul/2024:10:15:03 +0900] "GET /css/font-awesome.css HTTP/1.1" 404 831
0:0:0:0:0:0:0:1 - - [15/Jul/2024:10:15:03 +0900] "GET /css/ionicons.css HTTP/1.1" 404 827
0:0:0:0:0:0:0:1 - - [15/Jul/2024:10:15:05 +0900] "GET /recruit-app/manage/companyinfo/adminCompanyinfoList.do HTTP/1.1" 200 20233
0:0:0:0:0:0:0:1 - - [15/Jul/2024:10:15:05 +0900] "GET /recruit-app/assets/images/company/logo/comp_0001_logo1.png HTTP/1.1" 404 885
0:0:0:0:0:0:0:1 - - [15/Jul/2024:10:15:05 +0900] "GET /css/reset.css HTTP/1.1" 404 824
0:0:0:0:0:0:0:1 - - [15/Jul/2024:10:15:05 +0900] "GET /css/basic.css HTTP/1.1" 404 824
0:0:0:0:0:0:0:1 - - [15/Jul/2024:10:15:05 +0900] "GET /css/ionicons.css HTTP/1.1" 404 827
0:0:0:0:0:0:0:1 - - [15/Jul/2024:10:15:05 +0900] "GET /css/button.css HTTP/1.1" 404 825
0:0:0:0:0:0:0:1 - - [15/Jul/2024:10:15:05 +0900] "GET /css/font-awesome.css HTTP/1.1" 404 831
0:0:0:0:0:0:0:1 - - [15/Jul/2024:10:15:06 +0900] "GET /recruit-app/manage/companyinfo/adminCompanyinfoList.do HTTP/1.1" 200 20233
0:0:0:0:0:0:0:1 - - [15/Jul/2024:10:15:06 +0900] "GET /css/reset.css HTTP/1.1" 404 824
0:0:0:0:0:0:0:1 - - [15/Jul/2024:10:15:06 +0900] "GET /css/ionicons.css HTTP/1.1" 404 827
0:0:0:0:0:0:0:1 - - [15/Jul/2024:10:15:06 +0900] "GET /css/button.css HTTP/1.1" 404 825
0:0:0:0:0:0:0:1 - - [15/Jul/2024:10:15:06 +0900] "GET /css/basic.css HTTP/1.1" 404 824
0:0:0:0:0:0:0:1 - - [15/Jul/2024:10:15:06 +0900] "GET /recruit-app/assets/images/company/logo/comp_0001_logo1.png HTTP/1.1" 404 885
0:0:0:0:0:0:0:1 - - [15/Jul/2024:10:15:06 +0900] "GET /css/font-awesome.css HTTP/1.1" 404 831
0:0:0:0:0:0:0:1 - - [15/Jul/2024:10:15:07 +0900] "GET /recruit-app/manage/companyinfo/adminCompanyinfoList.do HTTP/1.1" 200 20233
0:0:0:0:0:0:0:1 - - [15/Jul/2024:10:15:07 +0900] "GET /recruit-app/assets/images/company/logo/comp_0001_logo1.png HTTP/1.1" 404 885
0:0:0:0:0:0:0:1 - - [15/Jul/2024:10:15:07 +0900] "GET /css/reset.css HTTP/1.1" 404 824
0:0:0:0:0:0:0:1 - - [15/Jul/2024:10:15:07 +0900] "GET /css/basic.css HTTP/1.1" 404 824
0:0:0:0:0:0:0:1 - - [15/Jul/2024:10:15:07 +0900] "GET /css/button.css HTTP/1.1" 404 825
0:0:0:0:0:0:0:1 - - [15/Jul/2024:10:15:07 +0900] "GET /css/font-awesome.css HTTP/1.1" 404 831
0:0:0:0:0:0:0:1 - - [15/Jul/2024:10:15:07 +0900] "GET /css/ionicons.css HTTP/1.1" 404 827
0:0:0:0:0:0:0:1 - - [15/Jul/2024:10:15:09 +0900] "GET /recruit-app/companyinfo/companyinfoList.do HTTP/1.1" 200 33661
0:0:0:0:0:0:0:1 - - [15/Jul/2024:10:15:09 +0900] "GET /recruit-app/assets/images/company/logo/comp_0001_logo1.png HTTP/1.1" 200 5252
0:0:0:0:0:0:0:1 - - [15/Jul/2024:10:15:10 +0900] "GET /recruit-app/companyinfo/companyinfoList.do HTTP/1.1" 200 33661
0:0:0:0:0:0:0:1 - - [15/Jul/2024:10:15:10 +0900] "GET /recruit-app/assets/images/company/logo/comp_0001_logo1.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Jul/2024:10:15:13 +0900] "GET /recruit-app/main/main.do HTTP/1.1" 200 66645
0:0:0:0:0:0:0:1 - - [15/Jul/2024:10:15:13 +0900] "GET /recruit-app/assets/images/company/comp_0001_img.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Jul/2024:10:15:15 +0900] "GET /recruit-app/main/main.do HTTP/1.1" 200 66645
0:0:0:0:0:0:0:1 - - [15/Jul/2024:10:15:35 +0900] "GET /recruit-app/recruits.do HTTP/1.1" 200 30859
0:0:0:0:0:0:0:1 - - [15/Jul/2024:10:15:35 +0900] "GET /recruit-app/assets/css/recruit/recruits.css HTTP/1.1" 404 866
0:0:0:0:0:0:0:1 - - [15/Jul/2024:10:15:35 +0900] "GET /recruit-app/api/recruits/counts.do HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [15/Jul/2024:10:15:35 +0900] "GET /recruit-app/api/recruits.do?startNum=1&endNum=5 HTTP/1.1" 200 1280
0:0:0:0:0:0:0:1 - - [15/Jul/2024:10:15:37 +0900] "GET /recruit-app/companyinfo/companyinfoList.do HTTP/1.1" 200 33661
0:0:0:0:0:0:0:1 - - [15/Jul/2024:10:15:37 +0900] "GET /recruit-app/assets/images/company/logo/comp_0001_logo1.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Jul/2024:10:15:39 +0900] "GET /recruit-app/companyinfo/companyinfoDetail.do?companyCode=comp_0001 HTTP/1.1" 200 21983
0:0:0:0:0:0:0:1 - - [15/Jul/2024:10:15:39 +0900] "GET /content/images/company/bg-header4.png HTTP/1.1" 404 856
0:0:0:0:0:0:0:1 - - [15/Jul/2024:10:15:41 +0900] "GET /recruit-app/recruits.do HTTP/1.1" 200 30859
0:0:0:0:0:0:0:1 - - [15/Jul/2024:10:15:41 +0900] "GET /recruit-app/assets/css/recruit/recruits.css HTTP/1.1" 404 866
0:0:0:0:0:0:0:1 - - [15/Jul/2024:10:15:41 +0900] "GET /recruit-app/api/recruits/counts.do HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [15/Jul/2024:10:15:41 +0900] "GET /recruit-app/api/recruits.do?startNum=1&endNum=5 HTTP/1.1" 200 1280
0:0:0:0:0:0:0:1 - - [15/Jul/2024:10:15:42 +0900] "GET /recruit-app/recruits.do HTTP/1.1" 200 30859
0:0:0:0:0:0:0:1 - - [15/Jul/2024:10:15:42 +0900] "GET /recruit-app/assets/css/recruit/recruits.css HTTP/1.1" 404 866
0:0:0:0:0:0:0:1 - - [15/Jul/2024:10:15:42 +0900] "GET /recruit-app/api/recruits/counts.do HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [15/Jul/2024:10:15:42 +0900] "GET /recruit-app/api/recruits.do?startNum=1&endNum=5 HTTP/1.1" 200 1280
0:0:0:0:0:0:0:1 - - [15/Jul/2024:10:15:42 +0900] "GET /recruit-app/recruits.do HTTP/1.1" 200 30859
0:0:0:0:0:0:0:1 - - [15/Jul/2024:10:15:42 +0900] "GET /recruit-app/assets/css/recruit/recruits.css HTTP/1.1" 404 866
0:0:0:0:0:0:0:1 - - [15/Jul/2024:10:15:42 +0900] "GET /recruit-app/api/recruits/counts.do HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [15/Jul/2024:10:15:42 +0900] "GET /recruit-app/api/recruits.do?startNum=1&endNum=5 HTTP/1.1" 200 1280
0:0:0:0:0:0:0:1 - - [15/Jul/2024:10:15:52 +0900] "GET /recruit-app/api/recruits.do?startNum=6&endNum=10 HTTP/1.1" 200 1308
0:0:0:0:0:0:0:1 - - [15/Jul/2024:10:15:57 +0900] "GET /recruit-app/recruits.do HTTP/1.1" 200 30859
0:0:0:0:0:0:0:1 - - [15/Jul/2024:10:15:57 +0900] "GET /recruit-app/assets/css/recruit/recruits.css HTTP/1.1" 404 866
0:0:0:0:0:0:0:1 - - [15/Jul/2024:10:15:57 +0900] "GET /recruit-app/api/recruits/counts.do HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [15/Jul/2024:10:15:57 +0900] "GET /recruit-app/api/recruits.do?startNum=1&endNum=5 HTTP/1.1" 200 1280
0:0:0:0:0:0:0:1 - - [15/Jul/2024:10:15:58 +0900] "GET /recruit-app/companyinfo/companyinfoList.do HTTP/1.1" 200 33661
0:0:0:0:0:0:0:1 - - [15/Jul/2024:10:15:58 +0900] "GET /recruit-app/assets/images/company/logo/comp_0001_logo1.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Jul/2024:10:16:32 +0900] "GET /recruit-app/manage/companyinfo/adminCompanyinfoList.do?page=1&searchDataValue=%EB%B0%B0%EB%8B%AC%EC%9D%98+%EB%AF%BC%EC%A1%B1&avgSal=1234&company-classification=%EC%A4%91%EC%86%8C%EA%B8%B0%EC%97%85 HTTP/1.1" 200 15042
0:0:0:0:0:0:0:1 - - [15/Jul/2024:10:16:32 +0900] "GET /css/reset.css HTTP/1.1" 404 824
0:0:0:0:0:0:0:1 - - [15/Jul/2024:10:16:32 +0900] "GET /css/basic.css HTTP/1.1" 404 824
0:0:0:0:0:0:0:1 - - [15/Jul/2024:10:16:32 +0900] "GET /css/ionicons.css HTTP/1.1" 404 827
0:0:0:0:0:0:0:1 - - [15/Jul/2024:10:16:32 +0900] "GET /css/button.css HTTP/1.1" 404 825
0:0:0:0:0:0:0:1 - - [15/Jul/2024:10:16:32 +0900] "GET /css/font-awesome.css HTTP/1.1" 404 831
0:0:0:0:0:0:0:1 - - [15/Jul/2024:10:16:32 +0900] "GET /recruit-app/assets/images/company/logo/comp_0001_logo1.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Jul/2024:10:16:33 +0900] "GET /recruit-app/manage/companyinfo/adminCompanyinfoDetail.do?companyCode=comp_0001 HTTP/1.1" 200 12880
0:0:0:0:0:0:0:1 - - [15/Jul/2024:10:16:46 +0900] "POST /recruit-app/manage/companyinfo/updateCompanyinfo.do HTTP/1.1" 302 -
